Sumbu X			Sumbu Z
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0.5
4.77476e-007			0.498078
9.55298e-007			0.496515
1.43372e-006			0.495265
1.91287e-006			0.494265
2.39278e-006			0.493465
2.87348e-006			0.492824
3.35491e-006			0.492311
3.83704e-006			0.491899
4.3198e-006			0.491569
4.80314e-006			0.491304
5.28698e-006			0.49109
5.77126e-006			0.490918
6.25593e-006			0.490778
6.74094e-006			0.490665
7.22623e-006			0.490573
7.71177e-006			0.490497
8.19752e-006			0.490435
8.68344e-006			0.490383
9.1695e-006			0.490339
9.65569e-006			0.490302
1.0142e-005			0.49027
1.06283e-005			0.490242
1.11148e-005			0.490216
1.16013e-005			0.490194
1.20878e-005			0.490173
1.25744e-005			0.490153
1.3061e-005			0.490135
1.35476e-005			0.490117
1.40342e-005			0.490099
1.45208e-005			0.490082
1.50075e-005			0.490065
1.54941e-005			0.490048
1.59807e-005			0.490031
1.64674e-005			0.490014
1.6954e-005			0.489996
1.74406e-005			0.489979
1.79272e-005			0.489961
1.84138e-005			0.489942
1.89003e-005			0.489923
1.93869e-005			0.489904
1.98734e-005			0.489884
2.036e-005			0.489864
2.08465e-005			0.489844
2.13329e-005			0.489823
2.18194e-005			0.489802
2.23059e-005			0.48978
2.27923e-005			0.489758
2.32787e-005			0.489735
2.37651e-005			0.489712
2.42514e-005			0.489688
2.47378e-005			0.489664
2.52241e-005			0.489639
2.57104e-005			0.489614
2.61966e-005			0.489589
2.66829e-005			0.489563
2.71691e-005			0.489536
2.76553e-005			0.48951
2.81415e-005			0.489482
2.86276e-005			0.489454
2.91137e-005			0.489426
2.95998e-005			0.489397
3.00858e-005			0.489368
3.05719e-005			0.489338
3.10578e-005			0.489308
3.15438e-005			0.489278
3.20297e-005			0.489246
3.25157e-005			0.489215
3.30015e-005			0.489183
3.34874e-005			0.48915
3.39732e-005			0.489117
3.44589e-005			0.489084
3.49447e-005			0.48905
3.54304e-005			0.489015
3.59161e-005			0.48898
3.64017e-005			0.488945
3.68873e-005			0.488909
3.73729e-005			0.488873
3.78584e-005			0.488836
3.83439e-005			0.488799
3.88294e-005			0.488761
3.93148e-005			0.488723
3.98002e-005			0.488684
4.02855e-005			0.488645
4.07708e-005			0.488606
4.12561e-005			0.488566
4.17413e-005			0.488525
4.22265e-005			0.488484
4.27117e-005			0.488443
4.31968e-005			0.488401
4.36818e-005			0.488358
4.41669e-005			0.488316
4.46518e-005			0.488272
4.51368e-005			0.488228
4.56217e-005			0.488184
4.61065e-005			0.488139
4.65913e-005			0.488094
4.70761e-005			0.488048
4.75608e-005			0.488002
4.80455e-005			0.487956
4.85301e-005			0.487909
4.90147e-005			0.487861
4.94992e-005			0.487813
4.99837e-005			0.487764
5.04681e-005			0.487716
5.09525e-005			0.487666
5.14369e-005			0.487616
5.19212e-005			0.487566
5.24054e-005			0.487515
5.28896e-005			0.487464
5.33737e-005			0.487412
5.38578e-005			0.487359
5.43418e-005			0.487307
5.48258e-005			0.487254
5.53098e-005			0.4872
5.57936e-005			0.487146
5.62775e-005			0.487091
5.67612e-005			0.487036
5.72449e-005			0.486981
5.77286e-005			0.486925
5.82122e-005			0.486868
5.86957e-005			0.486811
5.91792e-005			0.486754
5.96627e-005			0.486696
6.0146e-005			0.486638
6.06294e-005			0.486579
6.11126e-005			0.486519
6.15958e-005			0.48646
6.2079e-005			0.486399
6.2562e-005			0.486339
6.30451e-005			0.486278
6.3528e-005			0.486216
6.40109e-005			0.486154
6.44938e-005			0.486091
6.49765e-005			0.486028
6.54593e-005			0.485965
6.59419e-005			0.485901
6.64245e-005			0.485836
6.6907e-005			0.485772
6.73895e-005			0.485706
6.78719e-005			0.48564
6.83542e-005			0.485574
6.88365e-005			0.485507
6.93187e-005			0.48544
6.98008e-005			0.485372
7.02829e-005			0.485304
7.07649e-005			0.485236
7.12468e-005			0.485166
7.17286e-005			0.485097
7.22104e-005			0.485027
7.26922e-005			0.484956
7.31738e-005			0.484885
7.36554e-005			0.484814
7.41369e-005			0.484742
7.46183e-005			0.48467
7.50997e-005			0.484597
7.5581e-005			0.484524
7.60622e-005			0.48445
7.65434e-005			0.484376
7.70244e-005			0.484301
7.75054e-005			0.484226
7.79863e-005			0.48415
7.84672e-005			0.484074
7.8948e-005			0.483997
7.94287e-005			0.48392
7.99093e-005			0.483843
8.03898e-005			0.483765
8.08703e-005			0.483687
8.13507e-005			0.483608
8.1831e-005			0.483528
8.23113e-005			0.483449
8.27914e-005			0.483368
8.32715e-005			0.483287
8.37515e-005			0.483206
8.42314e-005			0.483125
8.47112e-005			0.483042
8.5191e-005			0.48296
8.56706e-005			0.482877
8.61502e-005			0.482793
8.66297e-005			0.482709
8.71092e-005			0.482625
8.75885e-005			0.48254
8.80677e-005			0.482454
8.85469e-005			0.482369
8.9026e-005			0.482282
8.9505e-005			0.482195
8.99839e-005			0.482108
9.04627e-005			0.48202
9.09415e-005			0.481932
9.14201e-005			0.481844
9.18987e-005			0.481755
9.23771e-005			0.481665
9.28555e-005			0.481575
9.33338e-005			0.481484
9.3812e-005			0.481393
9.42901e-005			0.481302
9.47682e-005			0.48121
9.52461e-005			0.481118
9.57239e-005			0.481025
9.62017e-005			0.480932
9.66793e-005			0.480838
9.71569e-005			0.480744
9.76344e-005			0.480649
9.81117e-005			0.480554
9.8589e-005			0.480458
9.90662e-005			0.480362
9.95433e-005			0.480266
0.00010002			0.480169
0.000100497			0.480071
0.000100974			0.479973
0.000101451			0.479875
0.000101927			0.479776
0.000102404			0.479677
0.00010288			0.479577
0.000103357			0.479477
0.000103833			0.479376
0.000104309			0.479275
0.000104785			0.479173
0.000105261			0.479071
0.000105737			0.478969
0.000106212			0.478866
0.000106688			0.478762
0.000107163			0.478658
0.000107639			0.478554
0.000108114			0.478449
0.000108589			0.478344
0.000109064			0.478238
0.000109539			0.478132
0.000110014			0.478025
0.000110489			0.477918
0.000110964			0.477811
0.000111438			0.477702
0.000111913			0.477594
0.000112387			0.477485
0.000112861			0.477376
0.000113335			0.477266
0.000113809			0.477155
0.000114283			0.477044
0.000114757			0.476933
0.000115231			0.476821
0.000115704			0.476709
0.000116178			0.476597
0.000116651			0.476483
0.000117124			0.47637
0.000117597			0.476256
0.00011807			0.476141
0.000118543			0.476026
0.000119016			0.475911
0.000119489			0.475795
0.000119961			0.475679
0.000120434			0.475562
0.000120906			0.475445
0.000121378			0.475327
0.00012185			0.475209
0.000122322			0.47509
0.000122794			0.474971
0.000123266			0.474851
0.000123738			0.474731
0.000124209			0.474611
0.00012468			0.47449
0.000125152			0.474369
0.000125623			0.474247
0.000126094			0.474125
0.000126565			0.474002
0.000127035			0.473879
0.000127506			0.473755
0.000127977			0.473631
0.000128447			0.473506
0.000128917			0.473381
0.000129387			0.473256
0.000129857			0.47313
0.000130327			0.473003
0.000130797			0.472876
0.000131267			0.472749
0.000131736			0.472621
0.000132206			0.472493
0.000132675			0.472364
0.000133144			0.472235
0.000133613			0.472106
0.000134082			0.471976
0.000134551			0.471845
0.000135019			0.471714
0.000135488			0.471583
0.000135956			0.471451
0.000136424			0.471319
0.000136893			0.471186
0.00013736			0.471053
0.000137828			0.470919
0.000138296			0.470785
0.000138764			0.47065
0.000139231			0.470515
0.000139698			0.47038
0.000140165			0.470244
0.000140632			0.470107
0.000141099			0.46997
0.000141566			0.469833
0.000142033			0.469695
0.000142499			0.469557
0.000142966			0.469418
0.000143432			0.469279
0.000143898			0.469139
0.000144364			0.468999
0.00014483			0.468859
0.000145295			0.468718
0.000145761			0.468577
0.000146226			0.468435
0.000146691			0.468292
0.000147156			0.46815
0.000147621			0.468006
0.000148086			0.467863
0.000148551			0.467719
0.000149015			0.467574
0.00014948			0.467429
0.000149944			0.467284
0.000150408			0.467138
0.000150872			0.466991
0.000151336			0.466844
0.000151799			0.466697
0.000152263			0.466549
0.000152726			0.466401
0.000153189			0.466253
0.000153652			0.466103
0.000154115			0.465954
0.000154578			0.465804
0.000155041			0.465654
0.000155503			0.465503
0.000155965			0.465351
0.000156428			0.4652
0.00015689			0.465047
0.000157351			0.464895
0.000157813			0.464741
0.000158275			0.464588
0.000158736			0.464434
0.000159197			0.464279
0.000159658			0.464124
0.000160119			0.463969
0.00016058			0.463813
0.000161041			0.463657
0.000161501			0.4635
0.000161962			0.463343
0.000162422			0.463185
0.000162882			0.463027
0.000163342			0.462869
0.000163801			0.46271
0.000164261			0.46255
0.00016472			0.462391
0.000165179			0.46223
0.000165638			0.462069
0.000166097			0.461908
0.000166556			0.461747
0.000167014			0.461585
0.000167473			0.461422
0.000167931			0.461259
0.000168389			0.461096
0.000168847			0.460932
0.000169305			0.460767
0.000169762			0.460603
0.00017022			0.460437
0.000170677			0.460272
0.000171134			0.460106
0.000171591			0.459939
0.000172048			0.459772
0.000172505			0.459605
0.000172961			0.459437
0.000173417			0.459268
0.000173873			0.4591
0.000174329			0.45893
0.000174785			0.458761
0.000175241			0.458591
0.000175696			0.45842
0.000176151			0.458249
0.000176606			0.458078
0.000177061			0.457906
0.000177516			0.457733
0.00017797			0.457561
0.000178425			0.457387
0.000178879			0.457214
0.000179333			0.45704
0.000179787			0.456865
0.000180241			0.45669
0.000180694			0.456515
0.000181148			0.456339
0.000181601			0.456162
0.000182054			0.455986
0.000182507			0.455808
0.000182959			0.455631
0.000183412			0.455453
0.000183864			0.455274
0.000184316			0.455095
0.000184768			0.454916
0.00018522			0.454736
0.000185671			0.454556
0.000186123			0.454375
0.000186574			0.454194
0.000187025			0.454012
0.000187476			0.45383
0.000187926			0.453648
0.000188377			0.453465
0.000188827			0.453281
0.000189277			0.453097
0.000189727			0.452913
0.000190177			0.452729
0.000190627			0.452543
0.000191076			0.452358
0.000191525			0.452172
0.000191974			0.451985
0.000192423			0.451798
0.000192872			0.451611
0.00019332			0.451423
0.000193768			0.451235
0.000194216			0.451047
0.000194664			0.450858
0.000195112			0.450668
0.00019556			0.450478
0.000196007			0.450288
0.000196454			0.450097
0.000196901			0.449906
0.000197348			0.449714
0.000197794			0.449522
0.000198241			0.449329
0.000198687			0.449136
0.000199133			0.448943
0.000199579			0.448749
0.000200024			0.448555
0.000200469			0.44836
0.000200915			0.448165
0.00020136			0.447969
0.000201805			0.447773
0.000202249			0.447577
0.000202694			0.44738
0.000203138			0.447182
0.000203582			0.446985
0.000204026			0.446786
0.000204469			0.446588
0.000204913			0.446389
0.000205356			0.446189
0.000205799			0.445989
0.000206242			0.445789
0.000206684			0.445588
0.000207127			0.445387
0.000207569			0.445185
0.000208011			0.444983
0.000208453			0.44478
0.000208895			0.444577
0.000209336			0.444374
0.000209777			0.44417
0.000210218			0.443966
0.000210659			0.443761
0.0002111			0.443556
0.00021154			0.44335
0.00021198			0.443144
0.00021242			0.442938
0.00021286			0.442731
0.0002133			0.442524
0.000213739			0.442316
0.000214178			0.442108
0.000214617			0.441899
0.000215056			0.44169
0.000215494			0.441481
0.000215933			0.441271
0.000216371			0.441061
0.000216809			0.44085
0.000217246			0.440639
0.000217684			0.440427
0.000218121			0.440215
0.000218558			0.440003
0.000218995			0.43979
0.000219432			0.439577
0.000219868			0.439363
0.000220304			0.439149
0.00022074			0.438934
0.000221176			0.438719
0.000221612			0.438504
0.000222047			0.438288
0.000222482			0.438072
0.000222917			0.437855
0.000223352			0.437638
0.000223786			0.437421
0.000224221			0.437203
0.000224655			0.436984
0.000225089			0.436765
0.000225522			0.436546
0.000225955			0.436326
0.000226389			0.436106
0.000226822			0.435886
0.000227254			0.435665
0.000227687			0.435443
0.000228119			0.435222
0.000228551			0.434999
0.000228983			0.434777
0.000229415			0.434554
0.000229846			0.43433
0.000230277			0.434106
0.000230708			0.433882
0.000231139			0.433657
0.000231569			0.433432
0.000232			0.433206
0.00023243			0.43298
0.00023286			0.432754
0.000233289			0.432527
0.000233719			0.4323
0.000234148			0.432072
0.000234577			0.431844
0.000235005			0.431615
0.000235434			0.431386
0.000235862			0.431157
0.00023629			0.430927
0.000236718			0.430697
0.000237145			0.430466
0.000237573			0.430235
0.000238			0.430004
0.000238426			0.429772
0.000238853			0.429539
0.000239279			0.429307
0.000239706			0.429073
0.000240131			0.42884
0.000240557			0.428606
0.000240983			0.428371
0.000241408			0.428137
0.000241833			0.427901
0.000242258			0.427666
0.000242682			0.42743
0.000243106			0.427193
0.00024353			0.426956
0.000243954			0.426719
0.000244378			0.426481
0.000244801			0.426243
0.000245224			0.426004
0.000245647			0.425765
0.000246069			0.425526
0.000246492			0.425286
0.000246914			0.425046
0.000247336			0.424805
0.000247757			0.424564
0.000248179			0.424323
0.0002486			0.424081
0.000249021			0.423838
0.000249442			0.423596
0.000249862			0.423352
0.000250282			0.423109
0.000250702			0.422865
0.000251122			0.422621
0.000251541			0.422376
0.00025196			0.422131
0.000252379			0.421885
0.000252798			0.421639
0.000253217			0.421393
0.000253635			0.421146
0.000254053			0.420898
0.00025447			0.420651
0.000254888			0.420403
0.000255305			0.420154
0.000255722			0.419905
0.000256139			0.419656
0.000256555			0.419406
0.000256972			0.419156
0.000257387			0.418905
0.000257803			0.418655
0.000258219			0.418403
0.000258634			0.418151
0.000259049			0.417899
0.000259464			0.417647
0.000259878			0.417394
0.000260292			0.41714
0.000260706			0.416886
0.00026112			0.416632
0.000261533			0.416378
0.000261946			0.416123
0.000262359			0.415867
0.000262772			0.415611
0.000263184			0.415355
0.000263597			0.415098
0.000264009			0.414841
0.00026442			0.414584
0.000264832			0.414326
0.000265243			0.414068
0.000265654			0.413809
0.000266064			0.41355
0.000266474			0.41329
0.000266885			0.413031
0.000267294			0.41277
0.000267704			0.41251
0.000268113			0.412248
0.000268522			0.411987
0.000268931			0.411725
0.00026934			0.411463
0.000269748			0.4112
0.000270156			0.410937
0.000270563			0.410673
0.000270971			0.410409
0.000271378			0.410145
0.000271785			0.40988
0.000272192			0.409615
0.000272598			0.40935
0.000273004			0.409084
0.00027341			0.408817
0.000273816			0.408551
0.000274221			0.408284
0.000274626			0.408016
0.000275031			0.407748
0.000275435			0.40748
0.00027584			0.407211
0.000276244			0.406942
0.000276647			0.406672
0.000277051			0.406403
0.000277454			0.406132
0.000277857			0.405861
0.000278259			0.40559
0.000278662			0.405319
0.000279064			0.405047
0.000279466			0.404775
0.000279867			0.404502
0.000280268			0.404229
0.000280669			0.403955
0.00028107			0.403681
0.00028147			0.403407
0.000281871			0.403132
0.00028227			0.402857
0.00028267			0.402582
0.000283069			0.402306
0.000283468			0.40203
0.000283867			0.401753
0.000284266			0.401476
0.000284664			0.401199
0.000285062			0.400921
0.000285459			0.400643
0.000285857			0.400364
0.000286254			0.400085
0.000286651			0.399806
0.000287047			0.399526
0.000287443			0.399246
0.000287839			0.398965
0.000288235			0.398684
0.000288631			0.398403
0.000289026			0.398121
0.00028942			0.397839
0.000289815			0.397556
0.000290209			0.397273
0.000290603			0.39699
0.000290997			0.396706
0.00029139			0.396422
0.000291784			0.396138
0.000292176			0.395853
0.000292569			0.395568
0.000292961			0.395282
0.000293353			0.394996
0.000293745			0.39471
0.000294136			0.394423
0.000294527			0.394136
0.000294918			0.393848
0.000295309			0.39356
0.000295699			0.393272
0.000296089			0.392983
0.000296479			0.392694
0.000296868			0.392404
0.000297257			0.392114
0.000297646			0.391824
0.000298034			0.391533
0.000298423			0.391242
0.000298811			0.390951
0.000299198			0.390659
0.000299585			0.390367
0.000299972			0.390074
0.000300359			0.389781
0.000300746			0.389488
0.000301132			0.389194
0.000301518			0.3889
0.000301903			0.388606
0.000302288			0.388311
0.000302673			0.388016
0.000303058			0.38772
0.000303442			0.387424
0.000303827			0.387128
0.00030421			0.386831
0.000304594			0.386534
0.000304977			0.386236
0.00030536			0.385938
0.000305742			0.38564
0.000306125			0.385341
0.000306507			0.385042
0.000306888			0.384743
0.00030727			0.384443
0.000307651			0.384143
0.000308032			0.383842
0.000308412			0.383541
0.000308792			0.38324
0.000309172			0.382938
